Q2,Q98,Q99,Q100,Q101,Q107,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q26_7,Q26_8,Q26_9,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q105_1,Q105_2,Q105_3,Q105_4,Q105_5,Q106_1,Q106_2,Q106_3,Q106_4,Q106_5,Q37,Q38,Q39,Q40,Q41,Q42,Q102,Q43,Q44,Q45,Q47,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Q55,Q56
5ecd30fc-ed52-68f7-48c2-2aee5a7825ea,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,70,38,50,50,80,40,29,60,19,1,3,3,3,4,1,3,4,3,4,3,3,3,3,3,3,3,3,3,2,4,3,4,2,3,4,4,3,4,3,4,3,4,4,3,3,3,3,1,2,2,,1,4,1,2,1,24,1,3,3,3,3,,,,3,1
55182ef0-20db-f6c3-a121-da1b7bfb2fdf,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,0,51,0,0,91,80,91,60,91,1,3,2,2,2,1,3,1,3,1,3,3,3,3,4,2,3,4,4,4,2,4,2,3,4,2,4,4,2,5,2,5,1,3,5,2,4,2,1,2,2,,1,3,1,2,1,50,1,2,2,1,2,,1,,2,1
8ec3e398-1013-f307-2e17-dc7234947112,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,54,14,42,55,36,11,64,31,57,1,3,3,3,3,1,3,3,3,3,2,4,2,4,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,2,2,2,,2,,1,2,3,16,1,1,2,6,4,1,,,4,1
25b392f0-ed76-189b-4c74-d1c74add216b,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,86,11,69,9,51,7,72,51,19,1,3,2,3,3,1,4,4,2,4,4,2,4,2,3,5,2,4,4,1,5,1,5,2,2,5,1,2,5,1,3,1,4,3,3,2,4,2,1,2,1,,1,1,1,2,1,15,1,7,6,4,1,,,1,1,1
9a3cda77-d012-e082-c1c4-225ad5acbeef,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,90,41,91,51,100,51,100,100,100,1,5,3,3,4,1,5,4,3,4,4,2,4,2,4,4,2,5,4,2,4,3,3,2,4,4,3,3,5,1,5,1,4,4,2,4,3,3,1,2,2,,1,1,1,2,1,21,1,1,3,6,3,,,,3,1
b640e276-3a0a-73aa-e5a4-dbadf64c79ab,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,4,37,27,49,29,13,8,29,23,1,4,3,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,2,1,3,3,3,3,3,1,2,2,,1,4,1,2,1,35,1,1,2,3,2,,2,,3,1
dcb48174-9d47-f32f-7c26-e5c2c237a577,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,100,16,86,0,57,38,59,58,50,1,3,1,2,4,1,5,5,1,5,4,3,4,2,4,4,2,4,4,1,3,1,5,1,3,1,2,2,5,1,4,1,5,1,5,1,5,1,2,2,2,,1,1,1,2,4,11,1,8,3,4,1,,,2,3,1
2b837e60-c4b3-a6c1-5551-a0e8e4171e40,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,100,21,90,62,71,41,61,30,80,1,4,3,3,4,1,5,4,4,4,4,1,5,1,4,4,1,4,4,3,2,2,3,3,3,3,3,2,5,1,5,1,4,5,2,3,2,3,2,2,2,,2,,1,2,4,32,2,9,5,3,1,,,1,2,1
fa4aa425-cfbf-127a-282b-06c0fda5b556,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,49,20,49,39,100,38,100,50,100,1,3,3,3,3,1,3,3,3,3,3,1,3,2,3,3,2,3,3,2,1,3,3,3,3,3,3,3,5,2,2,2,2,5,2,2,2,2,2,2,2,,2,,1,2,2,10,1,1,3,6,4,3,,,4,1
fe46511b-e634-813a-7f1c-ee3413aee340,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,75,21,86,53,7,35,7,25,73,1,3,2,3,4,1,4,4,1,4,4,1,5,1,5,5,1,5,3,3,4,3,4,3,2,4,5,5,5,2,4,1,4,3,4,2,2,3,1,2,2,,1,1,1,2,1,7,1,1,2,3,1,,,2,3,1
bf545758-60b6-409b-d0eb-174c88bbc6a5,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,31,10,9,19,11,11,40,19,61,1,3,1,3,3,1,3,2,1,1,4,4,4,5,3,5,2,5,3,4,4,3,4,4,5,2,5,3,5,2,2,2,2,4,4,5,4,2,2,2,2,,2,,1,2,1,44,1,9,4,6,4,3,,,3,1
3f9f646c-d37c-820b-5b3d-9d29649c7eb6,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,80,29,61,30,57,34,33,73,40,1,3,2,3,4,1,4,4,2,4,4,1,4,2,4,5,2,4,4,2,1,2,4,2,2,4,3,2,4,1,4,1,4,2,4,2,4,1,1,2,2,,1,1,1,2,1,44,1,1,8,4,1,,,1,2,1
613798f4-3b90-2f4e-fe92-5888a9eb2de7,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,0,100,0,100,100,23,0,69,85,1,3,4,4,4,1,3,2,5,2,1,5,1,5,1,1,5,1,1,4,1,5,1,5,5,1,4,3,1,5,1,3,1,5,1,5,1,5,2,1,2,,1,2,1,2,1,8,1,1,2,2,2,,1,,4,1
da6c1c2b-be94-818a-0d08-c4a11f300a76,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,4,91,3,94,50,77,50,50,50,1,3,3,3,3,1,3,3,3,3,2,4,2,4,2,2,4,2,2,4,2,3,3,3,4,3,5,4,4,4,2,4,1,4,2,4,1,3,1,2,2,,1,2,1,1,1,42,1,2,5,2,2,,2,,3,1
47776bc3-7c9a-bd25-9e31-338f5a22cee8,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,9,16,9,11,59,60,62,20,49,1,3,2,2,1,1,3,2,2,2,1,2,2,2,1,2,2,1,2,4,3,2,2,2,3,4,2,3,2,2,2,2,1,2,2,2,2,2,1,2,2,,1,3,1,2,1,48,1,3,4,3,3,,,,3,1
3b178441-effe-99c8-1a69-3bd1279fd1f5,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,0,7,3,10,0,20,0,9,85,1,3,2,3,3,1,3,1,3,1,1,4,1,4,1,1,4,1,1,4,4,1,4,1,1,4,1,1,1,5,1,5,1,3,3,3,3,3,1,2,2,,1,3,1,2,1,44,1,2,2,3,1,,,2,3,1
8f2b4fa3-4fda-8dce-3dca-2c024bff7ac3,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,82,33,62,5,70,33,70,70,100,1,3,3,2,4,1,3,4,1,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,2,3,2,3,2,1,3,3,2,1,2,2,,1,1,1,2,1,47,1,5,3,3,1,,,1,3,1
73429391-deb4-b3fb-dba1-d417450e33ec,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,0,100,0,53,28,0,30,0,53,1,5,3,5,3,1,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,5,1,5,5,3,3,3,3,3,1,2,2,,1,2,1,1,1,26,1,1,2,3,2,,1,,3,1
436ced7d-de4d-038c-b1d3-a18bd65262c2,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,51,38,52,38,39,20,70,59,70,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,,2,,1,2,3,30,2,1,4,6,4,3,,,3,1
163fbbca-bc7b-a4aa-474e-cc8fc7721083,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,30,10,11,40,30,10,30,30,9,1,3,3,3,4,1,3,3,3,3,3,3,2,4,3,4,4,4,4,1,4,2,4,3,3,4,2,2,4,4,2,2,2,4,4,2,4,3,1,2,2,,1,2,7,1,1,15,1,1,5,3,3,,,,3,1
5343f167-18e0-c486-1195-15bd534bc941,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,77,0,75,0,87,0,85,90,0,1,2,2,2,3,1,4,4,2,4,3,2,4,3,4,4,2,4,3,2,3,2,4,3,3,4,4,2,4,2,3,2,4,2,2,3,2,3,1,2,2,,1,1,7,2,1,14,1,2,6,5,3,,,,4,1
bbf1b8b3-f11e-e7ba-5b6c-2b97ffac7fc1,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,23,23,25,39,35,0,66,48,30,1,3,4,2,5,1,2,1,5,2,2,4,5,5,4,2,1,1,1,3,4,1,5,2,5,5,5,4,2,5,1,5,1,,,,,,1,1,2,,1,4,1,2,1,11,1,4,3,3,3,,,,3,1
cc0052e7-edea-ca45-c9a6-e6b585d8600f,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,82,20,50,10,71,49,88,90,47,1,3,2,3,4,1,3,3,3,3,4,2,3,2,4,4,2,3,3,2,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,,1,1,7,1,3,40,1,1,5,3,1,,,2,3,1
148c1041-0a92-76f7-0b98-a1e3a2a96552,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,100,1,100,1,100,1,100,1,72,1,1,1,1,2,1,5,3,1,5,5,1,5,3,5,5,1,5,5,1,5,1,5,1,5,5,5,1,5,1,5,2,5,1,5,1,1,1,1,1,2,,1,1,7,1,3,11,1,2,2,1,1,,,1,3,1
77f3cf96-37c5-b54c-ecdc-dce952021e9c,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,33,0,60,29,0,15,0,70,1,1,3,2,3,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,1,3,3,3,3,3,2,2,2,,2,,1,2,1,20,1,1,2,6,1,,,2,4,1
b0363ac5-9bde-90e9-4ac6-1bc10e22893e,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,100,8,100,4,68,3,50,96,1,1,3,2,3,4,1,1,4,1,4,3,2,5,2,5,4,2,5,3,2,2,1,5,1,3,4,4,3,5,1,5,1,5,1,5,1,5,1,1,2,1,,1,1,1,1,1,22,1,6,6,5,1,,,1,3,1
73c7b0c1-f31a-c53e-4ded-b28748f3359c,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,86,0,55,0,76,0,76,91,0,1,3,2,3,3,1,3,3,3,3,3,1,3,3,3,4,1,3,2,1,4,1,5,1,1,3,1,3,5,2,3,1,3,5,3,3,2,2,1,2,2,,1,1,2,1,1,36,1,5,5,4,1,,,1,1,1
8e4426c4-c8de-b18c-8aae-ded5b2d9c962,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,80,5,70,8,70,4,70,81,8,1,4,3,3,4,1,4,3,3,4,4,3,4,4,4,4,4,4,4,2,3,3,4,3,4,4,3,4,4,3,4,3,3,3,4,3,3,3,1,2,2,,1,1,1,1,1,19,1,4,6,4,1,,,1,1,1
cd61891c-3b57-7bd1-8e0d-a56226852c98,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,77,70,64,64,62,62,59,59,78,1,3,4,4,4,1,3,3,4,3,4,4,5,5,4,4,5,5,5,5,5,5,5,4,4,5,5,4,3,3,2,2,2,3,4,3,3,3,1,1,1,,1,2,1,1,1,22,1,9,6,1,1,,,1,3,1
90c9fba6-7928-709a-f2b2-ea85897424dd,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,100,31,100,17,66,19,100,65,48,1,3,3,3,3,1,4,5,3,4,5,1,1,1,5,5,1,5,3,3,4,1,5,1,2,5,2,4,5,1,5,1,5,3,5,4,5,4,2,1,1,,1,1,1,2,3,23,1,1,2,3,3,,,,3,1
8657f7d1-134a-9d3a-9f9a-4c6f407eefb0,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,100,30,91,40,100,40,92,90,31,1,4,3,3,4,1,4,4,3,5,4,1,5,1,5,5,1,5,5,4,2,3,2,3,5,1,5,3,5,1,5,1,5,5,1,4,1,2,1,2,2,,1,1,1,1,2,12,1,8,3,2,1,,,1,3,1
,,,,,,60,100,50,30,100,40,100,0,100,1,4,5,3,4,1,4,3,4,2,5,1,5,1,5,3,2,5,5,5,1,5,1,5,5,1,5,5,5,1,5,1,5,5,1,5,1,5,1,2,2,,1,,1,1,3,16,1,1,3,5,2,,,,3,1
af73f8fb-e821-566f-214d-8b093e75e93c,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,94,4,85,4,100,4,90,88,2,1,3,3,3,3,1,3,3,3,4,4,1,4,2,4,3,2,4,4,2,3,1,4,2,4,4,3,3,4,1,3,2,4,4,3,3,3,3,1,2,2,,1,1,1,2,2,54,1,5,5,4,1,,,1,3,1
0227b2c4-9f09-4f90-ba88-90a833af111c,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,50,31,62,41,62,20,60,60,60,1,3,3,3,3,1,3,4,2,3,4,1,4,2,4,3,1,5,5,3,1,4,3,3,5,1,5,5,5,2,4,1,3,4,2,1,3,2,1,2,2,,1,1,1,2,2,37,1,1,2,3,1,,,1,2,1
ef790a6e-a72b-9431-acfa-8cb12ffd5d31,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,0,50,18,0,100,0,100,50,81,1,4,3,3,3,1,3,3,3,3,2,4,1,4,1,3,3,1,2,2,2,3,4,1,2,4,1,2,2,2,1,1,1,5,2,1,2,2,1,2,2,,1,4,1,1,1,46,1,1,2,6,4,3,,,3,1
1f9b5924-a379-bf7b-c96f-df02afc9bf1e,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,42,8,71,9,70,72,78,22,90,1,1,1,1,2,1,4,1,2,1,5,1,5,1,5,5,1,5,5,1,5,1,1,1,1,5,2,3,5,1,4,1,3,4,5,5,5,1,2,2,2,,2,,1,2,1,51,1,1,4,6,1,,,1,3,1
7686ea39-f5d3-4347-8100-f6d8b01fd231,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,2,50,50,19,100,3,100,100,100,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,3,3,2,3,2,2,2,,1,4,1,2,1,32,1,3,2,6,3,,,,3,1
862a3e9d-2cb3-2fc0-6d5c-f81a12bd6c73,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,0,53,55,69,100,100,100,100,1,1,3,4,4,5,1,3,1,1,1,3,2,3,2,3,3,2,3,3,3,2,3,3,3,3,2,3,3,1,5,1,5,1,5,2,5,1,4,1,2,2,,1,2,7,2,1,36,1,4,4,3,3,,,,2,1
8960e975-349d-36c8-fec9-763fb019530d,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,74,17,80,0,9,60,0,47,13,1,1,1,2,4,1,3,2,2,3,4,2,4,2,4,4,2,4,4,1,5,1,5,1,1,5,1,1,5,2,5,2,4,1,5,3,5,1,2,2,2,,1,1,7,1,1,32,1,3,4,6,3,,,,3,1
44ee2c0b-9501-f645-3238-d38747c2f066,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,49,50,40,49,68,68,66,89,53,1,3,3,3,2,1,3,3,2,3,3,4,2,4,3,2,4,4,4,4,2,4,2,4,4,3,5,4,4,4,1,4,1,5,2,4,2,3,1,2,2,,1,2,2,1,1,24,1,2,5,2,2,,2,,3,1
2d2c0213-8698-126f-4480-ed977de5d4d0,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,0,100,0,100,81,0,81,0,100,1,5,5,5,3,1,1,1,4,1,1,2,1,1,2,1,1,1,2,5,1,4,1,5,5,1,5,4,5,1,1,2,1,5,1,5,1,5,1,2,1,,1,2,1,2,1,67,1,3,2,2,2,,1,,3,1
9c970d72-b8d9-2f84-8ce8-eed140ffc472,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,20,73,20,50,100,87,70,50,91,1,5,4,3,1,1,3,2,4,2,3,3,3,4,1,3,2,3,3,3,2,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,1,2,2,,1,3,1,2,1,14,1,2,3,2,2,,2,,2,1
45d61404-c3e1-b9b4-c78c-7d331dd7ee10,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,50,0,100,0,50,21,75,39,49,1,1,1,1,5,1,5,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,2,,1,1,7,1,1,31,2,1,1,3,1,,,1,1,1
2d439513-29b7-7a80-3e16-e075ca1e851b,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,50,35,36,40,94,38,94,94,77,1,3,3,3,3,1,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,4,3,3,3,3,4,3,4,3,4,3,3,4,3,3,3,3,1,2,2,,1,4,1,1,1,27,1,8,6,3,3,,,,3,1
a15224df-7997-8c37-b065-1f64f8351ee0,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,100,83,73,7,100,53,3,87,90,1,4,1,1,5,1,2,5,2,5,4,1,5,4,4,3,1,5,3,5,1,5,1,5,5,1,5,2,5,1,5,1,5,5,1,5,1,5,1,2,1,,1,1,6,1,2,17,2,1,2,1,3,,,,1,1
bfd6e2e0-5f31-f92f-74c7-5dfb9c287393,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,52,51,50,50,51,53,49,50,51,1,2,1,2,2,1,1,3,1,3,2,3,2,4,3,2,2,3,3,2,2,2,3,2,1,2,3,3,2,3,3,4,5,2,3,3,2,2,1,1,1,,1,2,3,1,7,11,1,7,1,1,1,,,1,1,1
864004a4-b122-7e6e-3d8e-6cfeeecda339,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,100,7,100,10,94,85,99,85,16,1,5,2,3,3,1,3,4,2,1,1,1,2,1,5,1,2,2,2,2,1,3,1,2,2,1,2,2,5,1,5,1,1,1,5,1,5,1,1,2,1,,1,1,7,1,3,10,1,3,2,3,1,,,1,2,1
fab7c285-e78c-d3e2-2aca-3ded1d4c4762,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,100,0,100,0,99,0,100,100,0,1,2,1,1,5,1,5,3,3,5,1,5,1,5,1,1,5,1,1,1,5,1,5,1,1,5,1,5,5,1,5,1,5,1,5,1,5,1,1,2,1,,1,1,7,2,1,66,1,1,4,3,1,,,1,3,1
83331711-c2e3-efc2-6a69-67f97be2feb8,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,100,1,100,1,84,2,87,27,0,1,3,2,3,5,1,3,5,3,5,5,1,5,3,5,5,1,5,5,4,5,2,5,1,1,5,3,3,5,1,5,1,5,1,5,1,5,1,1,1,1,,1,1,1,1,1,24,1,4,5,3,1,,,1,3,1
70250fc4-dac6-075d-42fc-e44429f3c14f,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,74,90,60,63,90,71,83,72,94,1,4,5,3,4,1,4,5,5,4,3,5,3,5,4,4,4,4,2,3,5,4,2,5,3,5,3,4,4,3,3,5,4,4,3,3,5,4,1,1,2,,1,1,4,1,3,22,1,8,7,4,1,,,1,2,1
37813d81-74d2-da87-206f-d657c5ad2f0b,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,82,79,29,1,54,1,8,10,7,1,3,1,1,1,1,3,3,1,1,5,2,5,4,5,5,1,5,3,4,4,5,2,5,5,2,5,3,5,4,4,1,3,1,5,1,5,1,1,2,2,,1,1,1,1,1,37,1,2,3,2,3,,,,2,1
d99bd6ed-ba7c-67f3-f5fd-cf253da09dbe,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,3,47,1,72,77,45,13,30,34,1,4,3,4,3,1,3,1,3,1,2,4,2,5,2,1,5,3,3,3,2,3,2,4,4,3,4,3,1,5,1,1,1,4,2,3,2,4,1,2,2,,1,2,1,2,1,32,1,9,5,2,2,,1,,1,1
67aca47b-bae1-1516-426a-f922adfe5cd2,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,70,30,61,30,50,50,30,100,1,1,3,2,2,3,1,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,,1,1,6,1,1,7,1,1,2,5,3,,,,3,1
bdd8b410-3822-a28f-4452-378f67223644,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,9,83,15,71,81,100,48,76,87,1,4,4,4,3,1,3,2,4,2,2,4,2,5,2,2,4,3,3,4,1,4,1,4,4,1,5,4,4,5,1,5,1,4,2,5,2,4,1,2,2,,1,2,1,1,1,16,1,2,3,2,2,,1,,2,1
925d4da6-b137-06e8-ff0a-d2a9f0ec5487,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,100,0,100,0,100,0,94,100,50,1,1,1,1,5,1,5,5,1,5,5,1,5,1,5,5,1,5,5,1,5,1,1,1,1,5,5,5,5,1,5,1,5,1,5,2,5,1,1,1,1,,1,1,1,2,2,43,1,5,4,5,1,,,1,2,1
9d407485-512c-bdae-196b-47a5b66be992,James Wolfe,Jeremy O'Neill,President of the Campus Christians,President of the Gay and Lesbian Student Alliance,,0,81,8,50,100,60,39,50,70,1,4,4,3,3,1,3,3,3,3,2,3,3,5,2,2,5,1,3,4,2,4,3,5,5,2,5,5,5,4,2,3,2,5,3,4,1,3,1,2,2,,1,2,1,2,2,32,1,3,3,2,2,,2,,3,1
320b6241-1104-3094-54c2-4bc7069d09ec,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,30,50,50,7,50,20,2,2,2,1,3,3,3,3,1,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,2,4,2,3,3,3,3,3,2,2,2,,2,,1,2,1,13,1,2,3,6,4,3,,,1,1
bbd9d05d-90ff-295a-f56b-1760f1ac0204,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,1,20,2,37,1,27,1,1,16,1,3,3,3,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1,2,2,,1,2,1,1,1,38,1,2,4,2,2,,2,,3,1
50341706-03c6-37be-b1d9-dbddbaa3ab8f,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,71,2,82,50,84,26,53,100,51,1,4,2,3,5,1,4,4,1,4,3,1,4,2,3,4,2,4,4,2,4,3,5,3,4,4,5,2,4,1,4,2,2,4,2,4,3,2,2,1,2,,2,,1,2,1,8,1,1,2,4,1,,,2,3,1
6775c775-5158-1472-1aa7-289bd867db59,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,48,8,39,9,59,50,50,9,28,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,4,3,5,2,3,2,3,4,3,3,3,3,1,2,2,,1,4,1,2,2,50,1,4,3,3,4,3,,,3,1
3e08cb5a-f11f-fa0f-b70f-3b2964aacc34,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,3,40,9,40,100,51,100,100,60,1,3,3,3,3,1,2,3,3,3,2,4,4,4,2,2,3,1,2,4,2,2,4,2,4,2,4,3,2,4,1,3,1,4,3,4,2,2,1,1,1,,1,4,7,2,1,24,1,1,5,3,3,,,,3,1
a2d099b2-b548-66b4-5d45-477fff49b0dc,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,51,50,51,51,100,53,99,99,74,1,3,3,3,4,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,3,1,3,3,3,3,3,2,2,2,,2,,1,2,3,41,1,1,2,4,3,,,,3,1
f9fa555e-e190-6627-672a-b16bf48db8fd,James Wolfe,Jeremy O'Neill,President of the Young Republicans,President of the Young Democrats,,50,50,50,50,50,50,50,50,50,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,4,3,3,3,3,2,2,2,,2,,1,2,2,10,1,2,3,6,3,,,,3,1
ab57ab97-7ad0-7275-ad8c-14c7e05b5a78,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,86,20,80,9,70,2,70,70,20,1,3,3,3,3,1,3,4,3,4,2,3,4,3,3,4,3,4,2,2,3,3,3,3,4,3,4,2,5,2,3,1,4,4,3,2,2,2,1,2,2,,1,1,7,2,1,56,1,4,5,4,1,,,1,1,1
c77b6b5e-193b-676e-986e-2533e1f91507,James Wolfe,Juan Garcia,President of the Future Farmers of America,President of the Latino and Chicano Student Association,,0,75,0,66,5,83,49,0,76,1,5,3,4,3,1,3,1,5,2,1,5,1,5,2,1,5,2,1,3,2,4,3,4,4,3,4,4,2,5,1,5,2,4,2,4,2,3,1,2,2,,1,2,1,2,1,24,1,1,1,1,2,,1,,2,1
e0a49f0e-2be3-e900-5af9-04654056562b,Jamal Washington,Juan Garcia,President of the African American Student Association,President of the Latino and Chicano Student Association,,0,60,20,80,80,80,82,50,71,1,4,3,3,3,1,2,2,4,3,2,3,3,4,2,2,3,2,2,4,1,4,2,4,5,1,5,4,4,4,1,4,1,4,1,4,1,3,1,2,2,,1,2,1,1,1,58,1,5,3,3,2,,2,,3,1
9970066d-af28-3c8a-d38c-19ba7a906bdc,James Wolfe,Jamal Washington,President of the Future Farmers of America,President of the African American Student Association,,100,6,100,7,100,6,100,50,100,1,3,3,2,3,1,4,5,3,4,5,1,5,1,5,4,1,5,2,5,3,5,3,4,3,1,4,4,5,1,5,1,2,5,1,4,4,1,1,2,2,,1,1,1,1,1,18,1,1,1,1,1,,,1,2,1
5e3a0794-64f4-4642-293d-a6029f6c3fc1,James Wolfe,Julia O'Neill,Captain of the football team,Head cheerleader,,51,66,49,21,60,21,61,60,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,5,3,1,3,5,3,3,3,3,3,3,3,3,3,3,1,2,2,,1,1,7,2,2,11,1,3,3,2,2,,2,,3,1
