source,country_unit,country_iso3,year,share_attached,share_not_attached,share_dk_refused,share_not_asked,n_raw,n_eff,w_total,reliable,lower,upper
Mannheim EB,IRL,IRL,1978,0.5685426739318701,0.3863645149248923,0.04509281114323768,0,2010,1880.5643374643148,2010.0011,TRUE,0.5460400588581914,0.5907658231739658
Mannheim EB,IRL,IRL,1979,0.5697211549209833,0.3866767222444361,0.04360212283458057,0,2003,1858.5446274820385,2003.0011,TRUE,0.5470900942024438,0.5920645837994757
Mannheim EB,IRL,IRL,1980,0.5547635674064471,0.4155857349183954,0.029650697675157617,0,1007,837.5601520821233,1007.0016,TRUE,0.5209308243865985,0.5880962408221427
Mannheim EB,IRL,IRL,1981,0.5308213660767938,0.36778026164228994,0.10139837228091626,0,1990,1411.3771648578595,1989.9994000000002,TRUE,0.5047367142943511,0.5567386891566206
Mannheim EB,IRL,IRL,1982,0.49773188909510285,0.4725852072365077,0.029682903668389424,0,1990,1704.924411691403,1990.0041,TRUE,0.4740297851793056,0.5214441912180189
Mannheim EB,IRL,IRL,1983,0.500782728716438,0.47144401419545157,0.027773257088110414,0,1989,1638.0983249380251,1989.0033,TRUE,0.4765958516420848,0.5249659431346959
Mannheim EB,IRL,IRL,1984,0.433698575588075,0.5363006863643367,0.03000073804758823,0,2008,1625.5625105421213,2008.0006,TRUE,0.40979084622811585,0.45791893893535857
Mannheim EB,IRL,IRL,1985,0.4251494224243354,0.5334459626619695,0.041404614913695084,0,2017,1671.252650556993,2016.9998,TRUE,0.40164574629227806,0.4489964177203372
Mannheim EB,IRL,IRL,1986,0.3941651851274082,0.564269817629432,0.041564997243159776,0,2009,1602.6682500563022,2009.0029,TRUE,0.370520627035479,0.41831590261176227
Mannheim EB,IRL,IRL,1987,0.39830763515724477,0.5512019385782232,0.05049042626453213,0,2002,1695.8945003346703,2002.0033,TRUE,0.3752628267182364,0.4218121165874934
Mannheim EB,IRL,IRL,1988,0.42319998686623533,0.5504658669075588,0.02633414622620584,0,2004,1613.954921795336,2003.9951,TRUE,0.3993059283461676,0.44745878214581514
Mannheim EB,IRL,IRL,1989,0.373974735265089,0.5737458383739613,0.05227942636094968,0,3967,3569.406044956005,4021.9856,TRUE,0.3582445917850229,0.38997585837215587
Mannheim EB,IRL,IRL,1990,0.3861959158587748,0.5795003738501121,0.034303710291113086,0,2034,1804.7444669310526,1999.9994,TRUE,0.3639972557635422,0.4088780362411683
Mannheim EB,IRL,IRL,1991,0.3260762836961858,0.6415251679237416,0.03239854838007258,0,2020,1847.7645317004697,2000.0001,TRUE,0.30508167894834526,0.3477925811810655
Mannheim EB,IRL,IRL,1992,0.3372896866962337,0.6238275302534008,0.0388827830503656,0,2009,1775.2264528334654,1999.9983,TRUE,0.31566857073383603,0.359613494091477
Mannheim EB,IRL,IRL,1993,0.3373984,0.6316558999999999,0.0309457,0,2008,1844.3780558700412,2000,TRUE,0.3161772853026508,0.3592954628235106
Mannheim EB,IRL,IRL,1994,0.363554388031809,0.6083158311437818,0.028129780824409128,0,3070,2786.548895198037,3000.0056,TRUE,0.3458932736488884,0.38159119855033435
Mannheim EB,ITA,ITA,1975,0.6421404941396736,0.318980873747599,0.03887863211272742,0,1110,958.2232922453476,1109.9979,TRUE,0.6112757911550895,0.6718700410101777
Mannheim EB,ITA,ITA,1976,0.7228381631816791,0.21186482085391498,0.06529701596440587,0,1975,1424.6139995161643,1974.9999,TRUE,0.6990192806398149,0.7454584714199827
Mannheim EB,ITA,ITA,1977,0.7041015881683406,0.27757494156312434,0.018323470268535084,0,2180,1698.4269759355939,2180.0019,TRUE,0.6819525085281961,0.7253294539974664
Mannheim EB,ITA,ITA,1978,0.7243635763677972,0.24964786870430103,0.02598855492790163,0,2205,1680.5937258788751,2205.0014,TRUE,0.7025066775514749,0.7451970875814821
Mannheim EB,ITA,ITA,1979,0.7804938432393478,0.1975443655975408,0.021961791163111383,0,2348,1914.6427708014178,2347.9961,TRUE,0.7614017857602582,0.7984625711103488
Mannheim EB,ITA,ITA,1980,0.6987827309024989,0.2739602334448419,0.027257035652659262,0,1116,757.1538754935932,1115.9981,TRUE,0.6651669275585499,0.7303915742483225
Mannheim EB,ITA,ITA,1981,0.7015594630075217,0.1462705790621651,0.1521699579303133,0,2253,2011.8782843895688,2252.9999,TRUE,0.6811959280074759,0.721154725750012
Mannheim EB,ITA,ITA,1982,0.650598745482044,0.28803936725880636,0.06136188725914962,0,2109,1853.9073400861937,2109.0013,TRUE,0.6286039846345199,0.6719706663664706
Mannheim EB,ITA,ITA,1983,0.687054493615212,0.27702423004345544,0.03592127634133262,0,2064,1620.3184617626694,2063.9996,TRUE,0.664056415460868,0.7091676977234692
Mannheim EB,ITA,ITA,1984,0.6946982226991806,0.2658629953474296,0.039438781953389734,0,2157,1814.0091491052108,2157.0012,TRUE,0.6731118565486058,0.7154616910483937
Mannheim EB,ITA,ITA,1985,0.6606993708095097,0.30332109506173827,0.03597953412875199,0,2174,1451.7541496363115,2173.9998,TRUE,0.6359478386266488,0.6846026692666867
Mannheim EB,ITA,ITA,1986,0.6375396943217904,0.30947989177089924,0.052980413907310356,0,2200,1562.1742751261572,2199.9998,TRUE,0.6133908674676507,0.6610137227934882
Mannheim EB,ITA,ITA,1987,0.636325581011656,0.3048347406226912,0.05883967836565274,0,2085,1282.6598424671315,2085.0012,TRUE,0.6096279880465183,0.662209014995347
Mannheim EB,ITA,ITA,1988,0.6801421644679739,0.2689066212345788,0.050951214297447256,0,2079,1468.1062474254743,2079.0005,TRUE,0.6558393443965391,0.7035046874490865
Mannheim EB,ITA,ITA,1989,0.6310248533942918,0.3056391300716907,0.0633360165340175,0,4121,3247.095761401491,4032.9944,TRUE,0.6142820817559642,0.6474579635283555
Mannheim EB,ITA,ITA,1990,0.5627238064514258,0.3754108878697991,0.061865305678775115,0,2085,1843.3978917964034,1999.9982,TRUE,0.5399715584875818,0.5852151680754812
Mannheim EB,ITA,ITA,1991,0.4900969334176066,0.42989893458590556,0.0800041319964878,0,2083,1852.395703801793,2000.0017,TRUE,0.46737565628399563,0.5128592005911279
Mannheim EB,ITA,ITA,1992,0.5258553797530855,0.37790678866311983,0.09623783158379473,0,2098,1850.8270202281158,2000.0035,TRUE,0.5030763648033273,0.5485272855127964
Mannheim EB,ITA,ITA,1993,0.50415549958445,0.395483110451689,0.10036138996386101,0,2051,1726.582145155782,2000.0002,TRUE,0.4805884663050438,0.5277040821609597
Mannheim EB,ITA,ITA,1994,0.6218722955205629,0.3180100651343398,0.06011763934509727,0,3180,2681.0334406880693,2999.9997,TRUE,0.6033543617874881,0.6400414721581478
Mannheim EB,LUX,LUX,1975,0.6400287678801769,0.353648628491986,0.0063226036278371,0,297,293.048704195758,296.9979,TRUE,0.583586933141578,0.6928468095404152
Mannheim EB,LUX,LUX,1976,0.5448892656534841,0.3604792146235969,0.09463151972291894,0,570,528.0405881276179,569.9993,TRUE,0.5022423079557224,0.5868877842540784
Mannheim EB,LUX,LUX,1977,0.588766663575068,0.37737786243579596,0.03385547398913599,0,648,621.4215290499774,647.9927,TRUE,0.5496482461906932,0.6267943209291557
Mannheim EB,LUX,LUX,1978,0.5311916802610114,0.41409135399673735,0.054716965742251225,0,613,530.7783834557973,613,TRUE,0.4886653564174348,0.5732697381863701
Mannheim EB,LUX,LUX,1979,0.6214470949673213,0.3139643306495145,0.06458857438316425,0,598,566.772022269113,598.0036,TRUE,0.5808240623380503,0.6604348663906956
Mannheim EB,LUX,LUX,1980,0.5250588416862806,0.46047248682416225,0.014468671489557166,0,300,224.31237642495992,299.9999,TRUE,0.4598368858536262,0.5894369284114975
Mannheim EB,LUX,LUX,1981,0.5825803021774623,0.34142295732213035,0.07599674050040743,0,800,684.5132270223245,800.0001,TRUE,0.5452770068136198,0.6189618621908975
Mannheim EB,LUX,LUX,1982,0.5162510315127457,0.4685900090968448,0.015158959390409564,0,599,502.5674668095314,598.9989,TRUE,0.4726018709228812,0.5596536326835513
Mannheim EB,LUX,LUX,1983,0.545390939130072,0.39879443588851243,0.05581462498141553,0,604,503.1620600438172,603.9994,TRUE,0.5017021894683182,0.588391828543452
Mannheim EB,LUX,LUX,1984,0.5794933829804568,0.3783851373821203,0.042121479637422854,0,599,490.50921044440264,599.0008,TRUE,0.535355241875769,0.6223960379744484
Mannheim EB,LUX,LUX,1985,0.5550084581416787,0.41877633626390065,0.026215205594420612,0,596,568.9506861744495,595.9938,TRUE,0.5139389088891458,0.5953401465748612
Mannheim EB,LUX,LUX,1986,0.4623800501599331,0.48288052282596955,0.05473942701409731,0,600,548.0024656299302,600.0008,TRUE,0.42104189979298434,0.5042419745721481
Mannheim EB,LUX,LUX,1987,0.5056575647836413,0.4462270733906169,0.04811536182574164,0,589,547.815512947775,588.999,TRUE,0.4638962883848167,0.5473400454944823
Mannheim EB,LUX,LUX,1988,0.5159530053176684,0.44092214697404897,0.043124847708282565,0,600,504.67969489517014,599.9998,TRUE,0.4723962706922466,0.5592687074992433
Mannheim EB,LUX,LUX,1989,0.5255136479571814,0.4142801578105395,0.060206194232279096,0,1207,1008.0589060787188,1204.0007,TRUE,0.49464921870527206,0.5561843561280091
Mannheim EB,LUX,LUX,1990,0.4798788534544799,0.4305702360964306,0.08955091044908955,0,601,510.3955711075577,600.0006,TRUE,0.436847935881341,0.5232104003905361
Mannheim EB,LUX,LUX,1991,0.4584506042956647,0.45246739771413746,0.0890819979901978,0,939,782.7345086542978,999.9989,TRUE,0.4238311549933394,0.49347590411081804
Mannheim EB,LUX,LUX,1992,0.45761135934409697,0.4571768599523961,0.08521178070350702,0,996,835.4803303478153,1000.0014,TRUE,0.4240997260548672,0.49151102062605717
Mannheim EB,LUX,LUX,1993,0.4732236687434319,0.4440461891676676,0.08273014208890055,0,1015,873.1615358103035,1000.0007,TRUE,0.44029604779377535,0.5063858702777068
Mannheim EB,LUX,LUX,1994,0.5347408356493891,0.4010178267345218,0.06424133761608918,0,1627,1230.2765449504175,1499.9999,TRUE,0.5068035315900034,0.5624618550770696
Mannheim EB,NLD,NLD,1975,0.6634568024690978,0.21525430687042615,0.12128889066047609,0,1006,806.3246677323501,1006.0031,TRUE,0.6301341374880705,0.6952293272446513
Mannheim EB,NLD,NLD,1976,0.6873289879697274,0.23998365680956898,0.07268735522070358,0,2028,1447.4802083417974,2028.0006,TRUE,0.6629773234034535,0.7106889454782719
Mannheim EB,NLD,NLD,1977,0.7639005616752454,0.20574723901458813,0.030352199310166337,0,1993,1395.7229637777987,1993.0022,TRUE,0.7409146366430973,0.7854377498302679
Mannheim EB,NLD,NLD,1978,0.8106990871561494,0.1761962620540947,0.013104650789755933,0,2076,1729.9358443489534,2075.9958,TRUE,0.7915576141245735,0.8284637034093545
Mannheim EB,NLD,NLD,1979,0.8045760131343841,0.16927725190133724,0.026146734964278696,0,2115,1723.0882086821207,2114.9983,TRUE,0.7851840714255179,0.8226128804144291
Mannheim EB,NLD,NLD,1980,0.7320773738714357,0.22229106333008153,0.045631562798482773,0,981,670.1972235497207,981.003,TRUE,0.6972938730825611,0.764215482708644
Mannheim EB,NLD,NLD,1981,0.7767086237584828,0.20260279163994221,0.020688584601575088,0,2102,1594.3567025208238,2102.0046,TRUE,0.7556150155876569,0.7964719791723713
Mannheim EB,NLD,NLD,1982,0.7856992870723208,0.18077482024696567,0.03352589268071345,0,2084,1689.4368168922372,2083.9982,TRUE,0.7654955372655519,0.8046066849380649
Mannheim EB,NLD,NLD,1983,0.766157633712093,0.2004612790716411,0.03338108721626601,0,2048,1466.9323406276649,2048.001,TRUE,0.7438189197904297,0.7871059624257726
Mannheim EB,NLD,NLD,1984,0.7258693713940665,0.23306547347633555,0.041065155129597915,0,2033,1437.9005232402978,2033.0034,TRUE,0.7022335711736764,0.7483014892593939
Mannheim EB,NLD,NLD,1985,0.7199577184752055,0.23742982649738015,0.042612455027414266,0,2053,1707.9180025449598,2053.0007,TRUE,0.6981867619463576,0.7407413990220312
Mannheim EB,NLD,NLD,1986,0.7705791082205136,0.2056539091172669,0.023766982662219573,0,2027,1600.9929272900474,2027.0011,TRUE,0.7493497070534367,0.7905131026843273
Mannheim EB,NLD,NLD,1987,0.73242761821824,0.22049722389580134,0.047075157885958674,0,1969,1676.2820167306159,1969.0003,TRUE,0.7107210823882008,0.7530712632832716
Mannheim EB,NLD,NLD,1988,0.7737258355991021,0.17802591943833676,0.04824824496256116,0,2029,1618.7810749729506,2029.0023,TRUE,0.7527083825460947,0.7934471830494252
Mannheim EB,NLD,NLD,1989,0.7981983565850591,0.17479126324848632,0.02701038016645461,0,4031,2907.919437512949,3994.0978,TRUE,0.7832216903273875,0.8123881733781636
Mannheim EB,NLD,NLD,1990,0.7782467665863243,0.19650256206941677,0.02525067134425898,0,2115,1565.7036660800532,2000.6874,TRUE,0.7570020410253248,0.7981294253097263
Mannheim EB,NLD,NLD,1991,0.7188951108286669,0.2490385132211151,0.03206637595021804,0,2044,1586.4312337733443,2000.0015,TRUE,0.6962653477410055,0.7404673101575812
Mannheim EB,NLD,NLD,1992,0.7377738360035476,0.2312215919005673,0.031004572095885113,0,2005,1571.1536590427327,2000.0018,TRUE,0.7154633230232219,0.7589244318817148
Mannheim EB,NLD,NLD,1993,0.7154548349543572,0.23336019831587113,0.05118496672977163,0,2004,1631.302064175191,2000.0013,TRUE,0.6930729880565711,0.7368243043930922
Mannheim EB,NLD,NLD,1994,0.7514856567981547,0.20366295621494526,0.04485138698690012,0,3067,2440.3599997083797,3000.0031,TRUE,0.7339532185973533,0.7682275650367213
Mannheim EB,PRT,PRT,1985,0.5768107347838979,0.32382321426517857,0.09936605095092359,0,1000,986.516789586369,1000.0015,TRUE,0.5457401835900552,0.6072853883272565
Mannheim EB,PRT,PRT,1986,0.6370369407414148,0.2990327567707026,0.06393030248788259,0,2000,1979.0213278280435,2000.0140000000001,TRUE,0.6156045377642066,0.657938352792156
Mannheim EB,PRT,PRT,1987,0.6291157993063291,0.3121471213986139,0.05873707929505705,0,2000,1970.5414433907558,1999.9973,TRUE,0.6075559711820387,0.6501731805966319
Mannheim EB,PRT,PRT,1988,0.5434050098082466,0.36418517253518956,0.09240981765656382,0,2000,1971.411623928737,2000.0007,TRUE,0.5213533638886828,0.5652878219968646
Mannheim EB,PRT,PRT,1989,0.5640630225762698,0.35279542257624985,0.0831415548474803,0,4000,3678.1279890754536,4000.0142,TRUE,0.5479786566426479,0.5800137076080945
Mannheim EB,PRT,PRT,1990,0.5509856867607349,0.3990357007232245,0.04997861251604062,0,2000,1806.5600904638882,2000.0015,TRUE,0.527964933184166,0.573790061159918
Mannheim EB,PRT,PRT,1991,0.6329153189812556,0.317988707117504,0.04909597390124045,0,2000,1804.9818896391573,2000.0031,TRUE,0.6104178959240402,0.6548481678914378
Mannheim EB,PRT,PRT,1992,0.638556096989268,0.2998286098800269,0.0616152931307052,0,2000,1857.6981296934398,1999.9986,TRUE,0.6164440116258921,0.6600963147811881
Mannheim EB,PRT,PRT,1993,0.6181458226822784,0.3437207796509746,0.03813339766674709,0,2000,1739.9042583444793,1999.9975,TRUE,0.5950801748378536,0.6406909027039962
Mannheim EB,PRT,PRT,1994,0.6354644008121887,0.33965203780835995,0.0248835613794514,0,2999,2646.0440723632673,2999.9926,TRUE,0.6169413675134504,0.6535946624169723
